x,y,label
"0.4338, 0.1971",,vdj_v1_hs_pbmc
"0.8858, 0.1756",,vdj_v1_hs_pbmc
"0.3569, 0.2030",,vdj_v1_hs_pbmc
"0.9789, 0.1760",,vdj_v1_hs_pbmc
"0.7831, 0.1864",,vdj_v1_hs_pbmc
"0.8229, 0.1764",,vdj_v1_hs_pbmc
"0.2417, 0.2226",,vdj_v1_hs_pbmc
"0.5246, 0.2047",,vdj_v1_hs_pbmc
"0.6903, 0.1965",,vdj_v1_hs_pbmc
"0.06964, 0.2311",,vdj_v1_hs_pbmc
"0.7234, 0.1998",,vdj_v1_hs_pbmc
"0.5817, 0.2060",,vdj_v1_hs_pbmc
"0.6416, 0.1944",,vdj_v1_hs_pbmc
"0.01371, 0.2361",,vdj_v1_hs_pbmc
"0.4627, 0.2172",,vdj_v1_hs_pbmc
"0.1140, 0.2373",,vdj_v1_hs_pbmc
"0.2908, 0.2377",,vdj_v1_hs_pbmc
"0.4286, 0.2330",,vdj_v1_hs_pbmc
"0.9022, 0.2105",,vdj_v1_hs_pbmc
"0.9409, 0.2044",,vdj_v1_hs_pbmc
"1.108, 0.1865",,vdj_v1_hs_pbmc
"0.3536, 0.2329",,vdj_v1_hs_pbmc
"1.050, 0.2025",,vdj_v1_hs_pbmc
"0.7910, 0.2191",,vdj_v1_hs_pbmc
"0.2157, 0.2513",,vdj_v1_hs_pbmc
"0.5351, 0.2380",,vdj_v1_hs_pbmc
"0.3901, 0.2477",,vdj_v1_hs_pbmc
"0.8259, 0.2209",,vdj_v1_hs_pbmc
"0.1424, 0.2609",,vdj_v1_hs_pbmc
"1.027, 0.2221",,vdj_v1_hs_pbmc
"0.4890, 0.2492",,vdj_v1_hs_pbmc
"0.6334, 0.2360",,vdj_v1_hs_pbmc
"0.7027, 0.2360",,vdj_v1_hs_pbmc
"0.4430, 0.2582",,vdj_v1_hs_pbmc
"0.09661, 0.2739",,vdj_v1_hs_pbmc
"0.9824, 0.2292",,vdj_v1_hs_pbmc
"0.05785, 0.2799",,vdj_v1_hs_pbmc
"0.5858, 0.2528",,vdj_v1_hs_pbmc
"0.8993, 0.2434",,vdj_v1_hs_pbmc
"0.9311, 0.2370",,vdj_v1_hs_pbmc
"1.092, 0.2298",,vdj_v1_hs_pbmc
"0.3373, 0.2753",,vdj_v1_hs_pbmc
"0.005938, 0.2915",,vdj_v1_hs_pbmc
"1.053, 0.2385",,vdj_v1_hs_pbmc
"0.7803, 0.2418",,vdj_v1_hs_pbmc
"0.2190, 0.2872",,vdj_v1_hs_pbmc
"-0.02622, 0.2957",,vdj_v1_hs_pbmc
"0.8396, 0.2596",,vdj_v1_hs_pbmc
"1.026, 0.2507",,vdj_v1_hs_pbmc
"1.155, 0.2354",,vdj_v1_hs_pbmc
"0.4130, 0.2845",,vdj_v1_hs_pbmc
"0.6215, 0.2706",,vdj_v1_hs_pbmc
"0.2860, 0.2910",,vdj_v1_hs_pbmc
"0.4730, 0.2804",,vdj_v1_hs_pbmc
"0.5521, 0.2756",,vdj_v1_hs_pbmc
"0.5010, 0.2876",,vdj_v1_hs_pbmc
"0.9601, 0.2654",,vdj_v1_hs_pbmc
"0.04430, 0.3047",,vdj_v1_hs_pbmc
"0.1209, 0.3121",,vdj_v1_hs_pbmc
"0.1740, 0.3100",,vdj_v1_hs_pbmc
"0.5656, 0.2940",,vdj_v1_hs_pbmc
"0.3570, 0.3027",,vdj_v1_hs_pbmc
"0.9248, 0.2744",,vdj_v1_hs_pbmc
"0.7360, 0.2863",,vdj_v1_hs_pbmc
"0.2504, 0.3166",,vdj_v1_hs_pbmc
"0.6821, 0.2857",,vdj_v1_hs_pbmc
"0.7836, 0.2903",,vdj_v1_hs_pbmc
"-0.03400, 0.3363",,vdj_v1_hs_pbmc
"0.8208, 0.2970",,vdj_v1_hs_pbmc
"1.127, 0.2774",,vdj_v1_hs_pbmc
"0.2040, 0.3323",,vdj_v1_hs_pbmc
"0.3827, 0.3241",,vdj_v1_hs_pbmc
"0.4365, 0.3068",,vdj_v1_hs_pbmc
"0.8619, 0.2934",,vdj_v1_hs_pbmc
"1.035, 0.2846",,vdj_v1_hs_pbmc
"0.3212, 0.3325",,vdj_v1_hs_pbmc
"0.6357, 0.3164",,vdj_v1_hs_pbmc
"0.9678, 0.2984",,vdj_v1_hs_pbmc
"0.001006, 0.3489",,vdj_v1_hs_pbmc
"0.08451, 0.3450",,vdj_v1_hs_pbmc
"1.088, 0.2944",,vdj_v1_hs_pbmc
"0.1244, 0.3372",,vdj_v1_hs_pbmc
"0.5631, 0.3096",,vdj_v1_hs_pbmc
"0.9158, 0.3119",,vdj_v1_hs_pbmc
"0.3535, 0.3448",,vdj_v1_hs_pbmc
"0.7376, 0.3245",,vdj_v1_hs_pbmc
"0.2401, 0.3564",,vdj_v1_hs_pbmc
"0.5065, 0.3363",,vdj_v1_hs_pbmc
"0.7856, 0.3283",,vdj_v1_hs_pbmc
"-0.05915, 0.3693",,vdj_v1_hs_pbmc
"0.8514, 0.3281",,vdj_v1_hs_pbmc
"0.03934, 0.3738",,vdj_v1_hs_pbmc
"0.4150, 0.3510",,vdj_v1_hs_pbmc
"1.052, 0.3223",,vdj_v1_hs_pbmc
"1.164, 0.3072",,vdj_v1_hs_pbmc
"0.2060, 0.3652",,vdj_v1_hs_pbmc
"0.4752, 0.3494",,vdj_v1_hs_pbmc
"0.6205, 0.3466",,vdj_v1_hs_pbmc
"0.9654, 0.3280",,vdj_v1_hs_pbmc
"1.126, 0.3121",,vdj_v1_hs_pbmc
"1.078, 0.3334",,vdj_v1_hs_pbmc
"0.2850, 0.3689",,vdj_v1_hs_pbmc
"0.9781, 0.3399",,vdj_v1_hs_pbmc
"0.1028, 0.3808",,vdj_v1_hs_pbmc
"0.8722, 0.3466",,vdj_v1_hs_pbmc
"0.3408, 0.3702",,vdj_v1_hs_pbmc
"0.1727, 0.3830",,vdj_v1_hs_pbmc
"0.9070, 0.3379",,vdj_v1_hs_pbmc
"0.7885, 0.3437",,vdj_v1_hs_pbmc
"0.2539, 0.3926",,vdj_v1_hs_pbmc
"0.6932, 0.3633",,vdj_v1_hs_pbmc
"0.5129, 0.3760",,vdj_v1_hs_pbmc
"1.044, 0.3432",,vdj_v1_hs_pbmc
"0.6257, 0.3836",,vdj_v1_hs_pbmc
"0.5378, 0.3841",,vdj_v1_hs_pbmc
"1.083, 0.3566",,vdj_v1_hs_pbmc
"0.02795, 0.4149",,vdj_v1_hs_pbmc
"0.7362, 0.3719",,vdj_v1_hs_pbmc
"1.133, 0.3593",,vdj_v1_hs_pbmc
"-0.03202, 0.4228",,vdj_v1_hs_pbmc
"0.07373, 0.4154",,vdj_v1_hs_pbmc
"0.5793, 0.3891",,vdj_v1_hs_pbmc
"0.8366, 0.3767",,vdj_v1_hs_pbmc
"0.1262, 0.4094",,vdj_v1_hs_pbmc
"0.8983, 0.3759",,vdj_v1_hs_pbmc
"0.2132, 0.4126",,vdj_v1_hs_pbmc
"0.3307, 0.4170",,vdj_v1_hs_pbmc
"0.7995, 0.3937",,vdj_v1_hs_pbmc
"0.9655, 0.3874",,vdj_v1_hs_pbmc
"1.159, 0.3748",,vdj_v1_hs_pbmc
"0.9968, 0.3811",,vdj_v1_hs_pbmc
"0.1457, 0.4362",,vdj_v1_hs_pbmc
"0.4305, 0.4230",,vdj_v1_hs_pbmc
"0.6223, 0.4140",,vdj_v1_hs_pbmc
"0.5191, 0.4174",,vdj_v1_hs_pbmc
"-0.07784, 0.4450",,vdj_v1_hs_pbmc
"0.04857, 0.4468",,vdj_v1_hs_pbmc
"0.4882, 0.4142",,vdj_v1_hs_pbmc
"0.7081, 0.4154",,vdj_v1_hs_pbmc
"-0.006660, 0.4490",,vdj_v1_hs_pbmc
"0.07632, 0.4505",,vdj_v1_hs_pbmc
"0.3001, 0.4381",,vdj_v1_hs_pbmc
"0.5736, 0.4259",,vdj_v1_hs_pbmc
"1.098, 0.4093",,vdj_v1_hs_pbmc
"0.2568, 0.4530",,vdj_v1_hs_pbmc
"0.3522, 0.4402",,vdj_v1_hs_pbmc
"0.7968, 0.4201",,vdj_v1_hs_pbmc
"0.9445, 0.4053",,vdj_v1_hs_pbmc
"1.167, 0.4087",,vdj_v1_hs_pbmc
"0.9958, 0.4058",,vdj_v1_hs_pbmc
"0.1647, 0.4667",,vdj_v1_hs_pbmc
"0.4030, 0.4601",,vdj_v1_hs_pbmc
"0.6718, 0.4462",,vdj_v1_hs_pbmc
"0.8444, 0.4333",,vdj_v1_hs_pbmc
"0.4556, 0.4579",,vdj_v1_hs_pbmc
"0.6060, 0.4557",,vdj_v1_hs_pbmc
"0.7236, 0.4484",,vdj_v1_hs_pbmc
"0.8997, 0.4286",,vdj_v1_hs_pbmc
"0.04435, 0.4721",,vdj_v1_hs_pbmc
"0.09781, 0.4794",,vdj_v1_hs_pbmc
"0.5595, 0.4597",,vdj_v1_hs_pbmc
"1.045, 0.4333",,vdj_v1_hs_pbmc
"-0.007469, 0.4886",,vdj_v1_hs_pbmc
"0.3739, 0.4645",,vdj_v1_hs_pbmc
"0.1230, 0.4902",,vdj_v1_hs_pbmc
"0.2198, 0.4802",,vdj_v1_hs_pbmc
"1.091, 0.4418",,vdj_v1_hs_pbmc
"0.3120, 0.4755",,vdj_v1_hs_pbmc
"1.160, 0.4474",,vdj_v1_hs_pbmc
"0.9395, 0.4597",,vdj_v1_hs_pbmc
"1.012, 0.4559",,vdj_v1_hs_pbmc
"0.4458, 0.4920",,vdj_v1_hs_pbmc
"0.2603, 0.4931",,vdj_v1_hs_pbmc
"0.6087, 0.4905",,vdj_v1_hs_pbmc
"-0.07841, 0.5218",,vdj_v1_hs_pbmc
"0.5565, 0.4930",,vdj_v1_hs_pbmc
"0.7540, 0.4824",,vdj_v1_hs_pbmc
"1.034, 0.4724",,vdj_v1_hs_pbmc
"-0.01009, 0.5234",,vdj_v1_hs_pbmc
"0.3636, 0.5046",,vdj_v1_hs_pbmc
"0.8011, 0.4740",,vdj_v1_hs_pbmc
"0.8614, 0.4801",,vdj_v1_hs_pbmc
"0.05209, 0.5226",,vdj_v1_hs_pbmc
"0.1390, 0.5187",,vdj_v1_hs_pbmc
"0.1968, 0.5128",,vdj_v1_hs_pbmc
"1.092, 0.4791",,vdj_v1_hs_pbmc
"0.9012, 0.4812",,vdj_v1_hs_pbmc
"0.08272, 0.5315",,vdj_v1_hs_pbmc
"0.4038, 0.5168",,vdj_v1_hs_pbmc
"0.2871, 0.5324",,vdj_v1_hs_pbmc
"0.4970, 0.5228",,vdj_v1_hs_pbmc
"0.6596, 0.5051",,vdj_v1_hs_pbmc
"0.7163, 0.5079",,vdj_v1_hs_pbmc
"0.6055, 0.5221",,vdj_v1_hs_pbmc
"1.129, 0.4850",,vdj_v1_hs_pbmc
"0.7317, 0.5206",,vdj_v1_hs_pbmc
"1.006, 0.4986",,vdj_v1_hs_pbmc
"0.3539, 0.5262",,vdj_v1_hs_pbmc
"0.8524, 0.5141",,vdj_v1_hs_pbmc
"-0.06830, 0.5529",,vdj_v1_hs_pbmc
"0.1414, 0.5486",,vdj_v1_hs_pbmc
"0.4522, 0.5355",,vdj_v1_hs_pbmc
"0.9563, 0.5056",,vdj_v1_hs_pbmc
"0.8197, 0.5078",,vdj_v1_hs_pbmc
"1.043, 0.5103",,vdj_v1_hs_pbmc
"-0.02082, 0.5657",,vdj_v1_hs_pbmc
"0.2590, 0.5546",,vdj_v1_hs_pbmc
"0.7731, 0.5257",,vdj_v1_hs_pbmc
"0.8937, 0.5279",,vdj_v1_hs_pbmc
"0.07364, 0.5690",,vdj_v1_hs_pbmc
"0.3978, 0.5545",,vdj_v1_hs_pbmc
"0.5138, 0.5476",,vdj_v1_hs_pbmc
"0.5766, 0.5413",,vdj_v1_hs_pbmc
"0.2937, 0.5709",,vdj_v1_hs_pbmc
"0.7026, 0.5499",,vdj_v1_hs_pbmc
"0.9222, 0.5392",,vdj_v1_hs_pbmc
"0.04030, 0.5785",,vdj_v1_hs_pbmc
"0.8457, 0.5466",,vdj_v1_hs_pbmc
"0.1052, 0.5715",,vdj_v1_hs_pbmc
"0.1480, 0.5739",,vdj_v1_hs_pbmc
"0.4499, 0.5560",,vdj_v1_hs_pbmc
"-0.08531, 0.5964",,vdj_v1_hs_pbmc
"0.6239, 0.5653",,vdj_v1_hs_pbmc
"1.017, 0.5488",,vdj_v1_hs_pbmc
"1.136, 0.5335",,vdj_v1_hs_pbmc
"-0.01311, 0.5942",,vdj_v1_hs_pbmc
"0.2316, 0.5823",,vdj_v1_hs_pbmc
"0.7466, 0.5505",,vdj_v1_hs_pbmc
"0.7927, 0.5608",,vdj_v1_hs_pbmc
"1.067, 0.5408",,vdj_v1_hs_pbmc
"0.5039, 0.5669",,vdj_v1_hs_pbmc
"0.5664, 0.5684",,vdj_v1_hs_pbmc
"0.1849, 0.5932",,vdj_v1_hs_pbmc
"0.4180, 0.5914",,vdj_v1_hs_pbmc
"0.3201, 0.6028",,vdj_v1_hs_pbmc
"0.9807, 0.5585",,vdj_v1_hs_pbmc
"0.6697, 0.5750",,vdj_v1_hs_pbmc
"0.8850, 0.5723",,vdj_v1_hs_pbmc
"0.8538, 0.5678",,vdj_v1_hs_pbmc
"0.08064, 0.6222",,vdj_v1_hs_pbmc
"0.1516, 0.6174",,vdj_v1_hs_pbmc
"-0.09021, 0.6187",,vdj_v1_hs_pbmc
"0.3649, 0.6099",,vdj_v1_hs_pbmc
"0.6310, 0.5848",,vdj_v1_hs_pbmc
"1.018, 0.5702",,vdj_v1_hs_pbmc
"1.113, 0.5743",,vdj_v1_hs_pbmc
"0.2503, 0.6142",,vdj_v1_hs_pbmc
"0.9314, 0.5745",,vdj_v1_hs_pbmc
"0.4485, 0.6108",,vdj_v1_hs_pbmc
"0.7751, 0.5932",,vdj_v1_hs_pbmc
"1.134, 0.5769",,vdj_v1_hs_pbmc
"0.7339, 0.6014",,vdj_v1_hs_pbmc
"0.3884, 0.6268",,vdj_v1_hs_pbmc
"0.5300, 0.6138",,vdj_v1_hs_pbmc
"0.1828, 0.6456",,vdj_v1_hs_pbmc
"0.7051, 0.6168",,vdj_v1_hs_pbmc
"0.8321, 0.6167",,vdj_v1_hs_pbmc
"0.07751, 0.6506",,vdj_v1_hs_pbmc
"0.4888, 0.6336",,vdj_v1_hs_pbmc
"0.8854, 0.6054",,vdj_v1_hs_pbmc
"-0.04752, 0.6608",,vdj_v1_hs_pbmc
"0.03657, 0.6577",,vdj_v1_hs_pbmc
"0.3541, 0.6390",,vdj_v1_hs_pbmc
"1.094, 0.6080",,vdj_v1_hs_pbmc
"0.9152, 0.6084",,vdj_v1_hs_pbmc
"0.4397, 0.6460",,vdj_v1_hs_pbmc
"0.7829, 0.6306",,vdj_v1_hs_pbmc
"0.9899, 0.6158",,vdj_v1_hs_pbmc
"1.044, 0.6081",,vdj_v1_hs_pbmc
"0.009666, 0.6695",,vdj_v1_hs_pbmc
"0.9509, 0.6142",,vdj_v1_hs_pbmc
"0.5755, 0.6402",,vdj_v1_hs_pbmc
"1.130, 0.6129",,vdj_v1_hs_pbmc
"0.2950, 0.6525",,vdj_v1_hs_pbmc
"0.6298, 0.6442",,vdj_v1_hs_pbmc
"0.1564, 0.6786",,vdj_v1_hs_pbmc
"0.2541, 0.6650",,vdj_v1_hs_pbmc
"0.8325, 0.6508",,vdj_v1_hs_pbmc
"-0.01182, 0.6838",,vdj_v1_hs_pbmc
"0.4852, 0.6726",,vdj_v1_hs_pbmc
"-0.07297, 0.6988",,vdj_v1_hs_pbmc
"0.05541, 0.6920",,vdj_v1_hs_pbmc
"0.3757, 0.6726",,vdj_v1_hs_pbmc
"0.6737, 0.6577",,vdj_v1_hs_pbmc
"0.7715, 0.6591",,vdj_v1_hs_pbmc
"0.8672, 0.6575",,vdj_v1_hs_pbmc
"0.9927, 0.6459",,vdj_v1_hs_pbmc
"0.5623, 0.6817",,vdj_v1_hs_pbmc
"1.019, 0.6455",,vdj_v1_hs_pbmc
"0.02110, 0.7081",,vdj_v1_hs_pbmc
"0.6393, 0.6831",,vdj_v1_hs_pbmc
"0.08025, 0.7056",,vdj_v1_hs_pbmc
"1.122, 0.6479",,vdj_v1_hs_pbmc
"1.074, 0.6599",,vdj_v1_hs_pbmc
"0.8564, 0.6845",,vdj_v1_hs_pbmc
"0.4922, 0.7013",,vdj_v1_hs_pbmc
"-0.07114, 0.7298",,vdj_v1_hs_pbmc
"0.2675, 0.7050",,vdj_v1_hs_pbmc
"0.3511, 0.7102",,vdj_v1_hs_pbmc
"0.5261, 0.7019",,vdj_v1_hs_pbmc
"0.6826, 0.6969",,vdj_v1_hs_pbmc
"0.7492, 0.6907",,vdj_v1_hs_pbmc
"0.9159, 0.6805",,vdj_v1_hs_pbmc
"-0.01999, 0.7207",,vdj_v1_hs_pbmc
"0.1511, 0.7137",,vdj_v1_hs_pbmc
"0.03906, 0.7425",,vdj_v1_hs_pbmc
"0.6301, 0.7143",,vdj_v1_hs_pbmc
"0.2344, 0.7292",,vdj_v1_hs_pbmc
"0.5817, 0.7173",,vdj_v1_hs_pbmc
"1.060, 0.7000",,vdj_v1_hs_pbmc
"0.3966, 0.7303",,vdj_v1_hs_pbmc
"0.4744, 0.7348",,vdj_v1_hs_pbmc
"1.093, 0.7036",,vdj_v1_hs_pbmc
"-0.05839, 0.7640",,vdj_v1_hs_pbmc
"0.3035, 0.7349",,vdj_v1_hs_pbmc
"0.3609, 0.7411",,vdj_v1_hs_pbmc
"0.7413, 0.7255",,vdj_v1_hs_pbmc
"0.7815, 0.7165",,vdj_v1_hs_pbmc
"0.1984, 0.7486",,vdj_v1_hs_pbmc
"0.8387, 0.7167",,vdj_v1_hs_pbmc
"0.9397, 0.7225",,vdj_v1_hs_pbmc
"0.6741, 0.7365",,vdj_v1_hs_pbmc
"0.06798, 0.7720",,vdj_v1_hs_pbmc
"0.1088, 0.7565",,vdj_v1_hs_pbmc
"0.9799, 0.7222",,vdj_v1_hs_pbmc
"0.01162, 0.7748",,vdj_v1_hs_pbmc
"0.6011, 0.7467",,vdj_v1_hs_pbmc
"-0.03068, 0.7775",,vdj_v1_hs_pbmc
"0.8781, 0.7393",,vdj_v1_hs_pbmc
"0.5193, 0.7597",,vdj_v1_hs_pbmc
"1.038, 0.7417",,vdj_v1_hs_pbmc
"-0.06320, 0.7830",,vdj_v1_hs_pbmc
"0.3754, 0.7784",,vdj_v1_hs_pbmc
"0.7085, 0.7486",,vdj_v1_hs_pbmc
"0.1928, 0.7749",,vdj_v1_hs_pbmc
"0.8216, 0.7533",,vdj_v1_hs_pbmc
"0.9175, 0.7543",,vdj_v1_hs_pbmc
"0.4102, 0.7832",,vdj_v1_hs_pbmc
"0.4685, 0.7792",,vdj_v1_hs_pbmc
"0.5628, 0.7800",,vdj_v1_hs_pbmc
"0.6426, 0.7719",,vdj_v1_hs_pbmc
"0.9643, 0.7490",,vdj_v1_hs_pbmc
"0.03073, 0.8036",,vdj_v1_hs_pbmc
"0.5981, 0.7804",,vdj_v1_hs_pbmc
"0.7676, 0.7682",,vdj_v1_hs_pbmc
"1.077, 0.7465",,vdj_v1_hs_pbmc
"0.6781, 0.7818",,vdj_v1_hs_pbmc
"-0.02860, 0.8039",,vdj_v1_hs_pbmc
"0.8589, 0.7706",,vdj_v1_hs_pbmc
"0.07938, 0.8127",,vdj_v1_hs_pbmc
"0.4393, 0.8047",,vdj_v1_hs_pbmc
"0.04721, 0.8262",,vdj_v1_hs_pbmc
"0.3046, 0.8086",,vdj_v1_hs_pbmc
"1.023, 0.7698",,vdj_v1_hs_pbmc
"0.3574, 0.8096",,vdj_v1_hs_pbmc
"0.2113, 0.8101",,vdj_v1_hs_pbmc
"0.2491, 0.8068",,vdj_v1_hs_pbmc
"0.5464, 0.8080",,vdj_v1_hs_pbmc
"0.8137, 0.7938",,vdj_v1_hs_pbmc
"0.9263, 0.7810",,vdj_v1_hs_pbmc
"0.3912, 0.8013",,vdj_v1_hs_pbmc
"0.6861, 0.8054",,vdj_v1_hs_pbmc
"0.6031, 0.7991",,vdj_v1_hs_pbmc
"0.7539, 0.8040",,vdj_v1_hs_pbmc
"0.6417, 0.8141",,vdj_v1_hs_pbmc
"-0.009649, 0.8476",,vdj_v1_hs_pbmc
"0.09011, 0.8454",,vdj_v1_hs_pbmc
"0.9635, 0.8046",,vdj_v1_hs_pbmc
"0.05312, 0.8525",,vdj_v1_hs_pbmc
"0.3049, 0.8425",,vdj_v1_hs_pbmc
"0.8754, 0.8127",,vdj_v1_hs_pbmc
"1.036, 0.8024",,vdj_v1_hs_pbmc
"0.4577, 0.8408",,vdj_v1_hs_pbmc
"0.5491, 0.8206",,vdj_v1_hs_pbmc
"0.8276, 0.8084",,vdj_v1_hs_pbmc
"0.3540, 0.8483",,vdj_v1_hs_pbmc
"0.9822, 0.8204",,vdj_v1_hs_pbmc
"0.1488, 0.8622",,vdj_v1_hs_pbmc
"0.7827, 0.8242",,vdj_v1_hs_pbmc
"0.6977, 0.8376",,vdj_v1_hs_pbmc
"0.7539, 0.8322",,vdj_v1_hs_pbmc
"0.9060, 0.8309",,vdj_v1_hs_pbmc
"0.6451, 0.8400",,vdj_v1_hs_pbmc
"0.6086, 0.8433",,vdj_v1_hs_pbmc
"0.9402, 0.8431",,vdj_v1_hs_pbmc
"0.06832, 0.8801",,vdj_v1_hs_pbmc
"0.3893, 0.8706",,vdj_v1_hs_pbmc
"0.4816, 0.8699",,vdj_v1_hs_pbmc
"0.8556, 0.8481",,vdj_v1_hs_pbmc
"1.015, 0.8323",,vdj_v1_hs_pbmc
"0.009733, 0.8923",,vdj_v1_hs_pbmc
"0.4349, 0.8609",,vdj_v1_hs_pbmc
"0.8359, 0.8426",,vdj_v1_hs_pbmc
"0.3308, 0.8795",,vdj_v1_hs_pbmc
"0.1193, 0.9011",,vdj_v1_hs_pbmc
"0.7620, 0.8712",,vdj_v1_hs_pbmc
"0.9895, 0.8547",,vdj_v1_hs_pbmc
"0.7191, 0.8664",,vdj_v1_hs_pbmc
"0.5290, 0.8888",,vdj_v1_hs_pbmc
"0.9219, 0.8760",,vdj_v1_hs_pbmc
"0.3894, 0.8932",,vdj_v1_hs_pbmc
"-0.0001836, 0.9139",,vdj_v1_hs_pbmc
"0.02827, 0.9110",,vdj_v1_hs_pbmc
"0.8405, 0.8822",,vdj_v1_hs_pbmc
"0.5948, 0.9039",,vdj_v1_hs_pbmc
"0.6487, 0.9027",,vdj_v1_hs_pbmc
"0.3274, 0.9171",,vdj_v1_hs_pbmc
"0.1194, 0.9353",,vdj_v1_hs_pbmc
"0.4498, 0.9083",,vdj_v1_hs_pbmc
"0.5029, 0.9157",,vdj_v1_hs_pbmc
"0.7722, 0.9060",,vdj_v1_hs_pbmc
"0.8019, 0.8925",,vdj_v1_hs_pbmc
"0.2621, 0.9235",,vdj_v1_hs_pbmc
"0.8862, 0.8898",,vdj_v1_hs_pbmc
"0.7117, 0.9044",,vdj_v1_hs_pbmc
"0.9190, 0.8988",,vdj_v1_hs_pbmc
"0.5520, 0.9289",,vdj_v1_hs_pbmc
"0.9595, 0.8983",,vdj_v1_hs_pbmc
"0.3570, 0.9392",,vdj_v1_hs_pbmc
"0.8397, 0.9198",,vdj_v1_hs_pbmc
"0.5988, 0.9349",,vdj_v1_hs_pbmc
"0.6578, 0.9315",,vdj_v1_hs_pbmc
"0.08696, 0.9651",,vdj_v1_hs_pbmc
"0.2118, 0.9667",,vdj_v1_hs_pbmc
"0.3981, 0.9519",,vdj_v1_hs_pbmc
"0.4883, 0.9531",,vdj_v1_hs_pbmc
"0.7602, 0.9409",,vdj_v1_hs_pbmc
"0.1709, 0.9738",,vdj_v1_hs_pbmc
"0.04010, 0.9766",,vdj_v1_hs_pbmc
"0.5305, 0.9687",,vdj_v1_hs_pbmc
"0.5796, 0.9526",,vdj_v1_hs_pbmc
"0.2765, 0.9785",,vdj_v1_hs_pbmc
"0.9123, 0.9439",,vdj_v1_hs_pbmc
"0.3633, 0.9791",,vdj_v1_hs_pbmc
"0.8566, 0.9491",,vdj_v1_hs_pbmc
"0.07396, 0.9997",,vdj_v1_hs_pbmc
"0.6897, 0.9691",,vdj_v1_hs_pbmc
"0.1324, 0.9977",,vdj_v1_hs_pbmc
"0.2294, 1.000",,vdj_v1_hs_pbmc
"0.4047, 0.9885",,vdj_v1_hs_pbmc
"0.7417, 0.9777",,vdj_v1_hs_pbmc
"0.4453, 0.9888",,vdj_v1_hs_pbmc
"0.4990, 0.9958",,vdj_v1_hs_pbmc
"0.8302, 0.9814",,vdj_v1_hs_pbmc
"0.6309, 0.9837",,vdj_v1_hs_pbmc
"0.8905, 0.9789",,vdj_v1_hs_pbmc
"0.8606, 0.9841",,vdj_v1_hs_pbmc
"0.3476, 1.011",,vdj_v1_hs_pbmc
"0.5462, 1.008",,vdj_v1_hs_pbmc
"0.6972, 1.005",,vdj_v1_hs_pbmc
"0.1916, 1.028",,vdj_v1_hs_pbmc
"0.2637, 1.023",,vdj_v1_hs_pbmc
"0.7871, 1.000",,vdj_v1_hs_pbmc
"0.4490, 1.021",,vdj_v1_hs_pbmc
"0.5818, 1.009",,vdj_v1_hs_pbmc
"0.1013, 1.032",,vdj_v1_hs_pbmc
"0.3952, 1.019",,vdj_v1_hs_pbmc
"0.8267, 1.014",,vdj_v1_hs_pbmc
"0.8553, 1.007",,vdj_v1_hs_pbmc
"0.2160, 1.054",,vdj_v1_hs_pbmc
"0.5267, 1.031",,vdj_v1_hs_pbmc
"0.6546, 1.033",,vdj_v1_hs_pbmc
"0.7304, 1.034",,vdj_v1_hs_pbmc
"0.5621, 1.041",,vdj_v1_hs_pbmc
"0.1642, 1.064",,vdj_v1_hs_pbmc
"0.7710, 1.043",,vdj_v1_hs_pbmc
"0.3290, 1.071",,vdj_v1_hs_pbmc
"0.4685, 1.067",,vdj_v1_hs_pbmc
"0.3583, 1.069",,vdj_v1_hs_pbmc
"0.6767, 1.060",,vdj_v1_hs_pbmc
"0.2115, 1.090",,vdj_v1_hs_pbmc
"0.5376, 1.073",,vdj_v1_hs_pbmc
"0.4065, 1.086",,vdj_v1_hs_pbmc
"0.6213, 1.075",,vdj_v1_hs_pbmc
"0.7251, 1.072",,vdj_v1_hs_pbmc
"0.2673, 1.101",,vdj_v1_hs_pbmc
"0.4815, 1.099",,vdj_v1_hs_pbmc
"0.5614, 1.090",,vdj_v1_hs_pbmc
"0.3732, 1.107",,vdj_v1_hs_pbmc
"0.3116, 1.106",,vdj_v1_hs_pbmc
"0.6683, 1.096",,vdj_v1_hs_pbmc
"0.2097, 1.108",,vdj_v1_hs_pbmc
"0.4897, 1.115",,vdj_v1_hs_pbmc
"0.6189, 1.115",,vdj_v1_hs_pbmc
"0.4380, 1.117",,vdj_v1_hs_pbmc
"0.7247, 1.092",,vdj_v1_hs_pbmc
"0.2495, 1.121",,vdj_v1_hs_pbmc
"0.3116, 1.136",,vdj_v1_hs_pbmc
"0.6653, 1.119",,vdj_v1_hs_pbmc
"0.4818, 1.145",,vdj_v1_hs_pbmc
"0.5769, 1.138",,vdj_v1_hs_pbmc
"0.5171, 1.144",,vdj_v1_hs_pbmc
"0.5427, 0.9411",,sc5p_v2_hs_PBMC_1k
"0.6119, 1.016",,sc5p_v2_hs_PBMC_1k
"0.6059, 0.9806",,sc5p_v2_hs_PBMC_1k
"0.7344, 0.9087",,sc5p_v2_hs_PBMC_1k
"0.6228, 0.8749",,sc5p_v2_hs_PBMC_1k
"0.8742, 0.8527",,sc5p_v2_hs_PBMC_1k
"0.8467, 0.7426",,sc5p_v2_hs_PBMC_1k
"1.009, 0.6887",,sc5p_v2_hs_PBMC_1k
"1.023, 0.6683",,sc5p_v2_hs_PBMC_1k
